epoch,step,training_cardinality_error,training_loss,training_loss_bbox,training_loss_ce,training_loss_giou,validation_cardinality_error,validation_loss,validation_loss_bbox,validation_loss_ce,validation_loss_giou
176,1946,,,,,,0.8068181872367859,2.3325650691986084,0.09069498628377914,0.6027944087982178,0.6381478309631348
177,1947,0.0,0.1674995720386505,0.005356974899768829,0.01031418051570654,0.06520025432109833,,,,,
177,1948,0.25,0.23479466140270233,0.007738891988992691,0.008976800367236137,0.09356170147657394,,,,,
177,1949,0.0,0.27509790658950806,0.0069223688915371895,0.04798604175448418,0.096250019967556,,,,,
177,1950,0.0,0.3815421462059021,0.004982690326869488,0.024043522775173187,0.16629257798194885,,,,,
177,1951,0.0,0.34946995973587036,0.012572575360536575,0.022858906537294388,0.13187409937381744,,,,,
177,1952,0.0,0.29652583599090576,0.008443827740848064,0.024252334609627724,0.11502718180418015,,,,,
177,1953,0.25,0.31011563539505005,0.008657431229948997,0.05488927289843559,0.10596959292888641,,,,,
177,1954,0.0,0.2445092499256134,0.0068452260456979275,0.015298417769372463,0.09749235212802887,,,,,
177,1955,0.0,0.38676178455352783,0.006121648475527763,0.1368948072195053,0.10962937772274017,,,,,
177,1956,0.0,0.1581064760684967,0.009390128776431084,0.007202670443803072,0.051976583898067474,,,,,
177,1957,0.5,0.35152921080589294,0.008697668090462685,0.08100918680429459,0.11351583898067474,,,,,
177,1957,,,,,,0.9318181872367859,2.3152971267700195,0.08595755696296692,0.6186498999595642,0.633429765701294
178,1958,0.75,0.3494211435317993,0.008831806480884552,0.06090914085507393,0.12217648327350616,,,,,
178,1959,0.0,0.29582956433296204,0.0071526216343045235,0.015814559534192085,0.12212595343589783,,,,,
178,1960,0.25,0.47726118564605713,0.011805547401309013,0.022517533972859383,0.19785796105861664,,,,,
178,1961,0.0,0.3131762146949768,0.007937069050967693,0.017261050641536713,0.12811490893363953,,,,,
178,1962,1.0,0.7393187284469604,0.019005075097084045,0.061155471950769424,0.29156893491744995,,,,,
178,1963,0.0,0.2760580778121948,0.010028866119682789,0.039375416934490204,0.09326916933059692,,,,,
178,1964,0.25,0.3478474020957947,0.007264924235641956,0.02276577055454254,0.14437849819660187,,,,,
178,1965,0.25,0.3697024881839752,0.011417883448302746,0.00892016850411892,0.15184645354747772,,,,,
178,1966,1.0,0.34764426946640015,0.0060195024125278,0.07173216342926025,0.12290729582309723,,,,,
178,1967,0.25,0.3265591561794281,0.007970159873366356,0.005766803864389658,0.14047077298164368,,,,,
178,1968,0.0,0.2976016402244568,0.0065463837236166,0.039418529719114304,0.11272558569908142,,,,,
178,1968,,,,,,0.9545454382896423,2.3291075229644775,0.08607380092144012,0.6371775269508362,0.6307805180549622
179,1969,0.0,0.47670912742614746,0.011965928599238396,0.021776460111141205,0.19755151867866516,,,,,
179,1970,0.5,0.5198016166687012,0.00965737272053957,0.033555254340171814,0.21897976100444794,,,,,
179,1971,0.0,0.21955391764640808,0.007152218371629715,0.01017698086798191,0.08680792152881622,,,,,
179,1972,0.25,0.3282054662704468,0.010414707474410534,0.017798559740185738,0.12916669249534607,,,,,
179,1973,1.5,0.48598575592041016,0.008453985676169395,0.04033949598670006,0.20168817043304443,,,,,
179,1974,0.5,0.22511160373687744,0.005383922718465328,0.017338456586003304,0.09042676538228989,,,,,
179,1975,0.0,0.32879623770713806,0.010196683928370476,0.007952140644192696,0.1349303424358368,,,,,
179,1976,0.5,0.3915886878967285,0.008419156074523926,0.021117636933922768,0.16418763995170593,,,,,
179,1977,0.5,0.27580100297927856,0.009479827247560024,0.02450820803642273,0.10194683074951172,,,,,
179,1978,0.25,0.15371091663837433,0.009129812009632587,0.026476148515939713,0.04079285264015198,,,,,
179,1979,2.5,0.9402506947517395,0.027837950736284256,0.06423113495111465,0.36841490864753723,,,,,
179,1979,,,,,,0.9090909361839294,2.324634313583374,0.08522312343120575,0.6247190237045288,0.6368997693061829
180,1980,0.0,0.2839088439941406,0.0066325548104941845,0.014217939227819443,0.11826406419277191,,,,,
180,1981,0.0,0.3506562411785126,0.007545221596956253,0.012573100626468658,0.15017852187156677,,,,,
180,1982,0.25,0.5371420383453369,0.008487233892083168,0.033436838537454605,0.23063451051712036,,,,,
180,1983,0.25,0.20933759212493896,0.005987440701574087,0.012884086929261684,0.08325815200805664,,,,,
180,1984,0.0,0.2968274652957916,0.008172186091542244,0.010274960659444332,0.12284578382968903,,,,,
180,1985,0.25,0.33841079473495483,0.00821265485137701,0.052575789391994476,0.12238587439060211,,,,,
180,1986,0.0,0.25868070125579834,0.008558944799005985,0.019388968124985695,0.09824849665164948,,,,,
180,1987,0.0,0.17865902185440063,0.005778125952929258,0.007732732221484184,0.07101783156394958,,,,,
180,1988,0.5,0.4768688678741455,0.01630302332341671,0.032515913248062134,0.18141891062259674,,,,,
180,1989,0.25,0.4883610010147095,0.007553118746727705,0.026448601856827736,0.2120734006166458,,,,,
180,1990,0.5,0.2962935268878937,0.014237634837627411,0.025843320414423943,0.09963101148605347,,,,,
180,1990,,,,,,0.7613636255264282,2.341425895690918,0.08631883561611176,0.6260799765586853,0.6418758630752563
181,1991,0.0,0.29825809597969055,0.006714690010994673,0.020316313952207565,0.12218417227268219,,,,,
181,1992,0.25,0.3301466703414917,0.012738949619233608,0.00910340528935194,0.12867425382137299,,,,,
181,1993,0.0,0.29862138628959656,0.008480200543999672,0.014362739399075508,0.1209288239479065,,,,,
181,1994,0.0,0.3960956931114197,0.006297985557466745,0.07837352156639099,0.14311613142490387,,,,,
181,1995,0.25,0.2640550136566162,0.00937861017882824,0.06027534231543541,0.07844330370426178,,,,,
181,1996,0.25,0.33099883794784546,0.007738911546766758,0.10647064447402954,0.0929168090224266,,,,,
181,1997,0.75,0.4433518648147583,0.010488437488675117,0.11832207441329956,0.13629379868507385,,,,,
181,1998,0.75,0.35194748640060425,0.008417274802923203,0.07362882047891617,0.11811615526676178,,,,,
181,1999,0.0,0.3456449508666992,0.011764866299927235,0.011605087667703629,0.13760776817798615,,,,,
181,2000,0.25,0.32105839252471924,0.010547569021582603,0.025667324662208557,0.12132661789655685,,,,,
181,2001,0.0,0.5074243545532227,0.01739337667822838,0.00894247181713581,0.2057574987411499,,,,,
181,2001,,,,,,0.75,2.3101425170898438,0.09093300998210907,0.5979970097541809,0.6287401914596558
182,2002,0.25,0.2991548478603363,0.009848391637206078,0.030817773193120956,0.10954755544662476,,,,,
182,2003,0.25,0.29319334030151367,0.008135052397847176,0.012654672376811504,0.11993169784545898,,,,,
182,2004,0.0,0.303524911403656,0.008974019438028336,0.012773157097399235,0.12294082343578339,,,,,
182,2005,0.0,0.3335810899734497,0.010095576755702496,0.017194030806422234,0.13295458257198334,,,,,
182,2006,1.75,0.7224590182304382,0.013785858638584614,0.08000865578651428,0.286760538816452,,,,,
182,2007,0.0,0.1606796234846115,0.007777858525514603,0.01160596963018179,0.05509217828512192,,,,,
182,2008,0.25,0.23334911465644836,0.007996910251677036,0.014100826345384121,0.08963187038898468,,,,,
182,2009,0.25,0.38568270206451416,0.010407285764813423,0.026219092309474945,0.15371359884738922,,,,,
182,2010,1.5,0.31679999828338623,0.009385584853589535,0.06089926138520241,0.10448640584945679,,,,,
182,2011,0.5,0.46331748366355896,0.013486139476299286,0.023815665394067764,0.18603555858135223,,,,,
182,2012,0.5,0.25691986083984375,0.005653650965541601,0.11262883991003036,0.05801137536764145,,,,,
182,2012,,,,,,0.8409090638160706,2.2419118881225586,0.0835365429520607,0.5857505202293396,0.6192393898963928
183,2013,0.25,0.4598296880722046,0.007804528810083866,0.10448227822780609,0.15816238522529602,,,,,
183,2014,1.0,0.4186806082725525,0.007118009962141514,0.04138951376080513,0.17085053026676178,,,,,
183,2015,0.0,0.3332814574241638,0.013316872529685497,0.014107898809015751,0.1262945979833603,,,,,
183,2016,0.0,0.4626443684101105,0.011389272287487984,0.031078802421689034,0.1873096078634262,,,,,
183,2017,0.25,0.5485584735870361,0.014403645880520344,0.07884464412927628,0.19884781539440155,,,,,
183,2018,0.0,0.33763086795806885,0.010922202840447426,0.027475330978631973,0.127772256731987,,,,,
183,2019,0.0,0.4557959735393524,0.00704101100564003,0.06315446645021439,0.1787182241678238,,,,,
183,2020,0.75,0.38791507482528687,0.008478814736008644,0.05995067209005356,0.14278516173362732,,,,,
183,2021,0.5,0.3993256092071533,0.007117222994565964,0.02087578736245632,0.17143185436725616,,,,,
183,2022,0.0,0.44165128469467163,0.011058768257498741,0.008360592648386955,0.18899843096733093,,,,,
183,2023,0.0,0.27704116702079773,0.007736660540103912,0.011698096059262753,0.11332988739013672,,,,,
183,2023,,,,,,0.9659090638160706,2.2871668338775635,0.08517912775278091,0.6033608317375183,0.6289551258087158
184,2024,0.0,0.24890542030334473,0.013200360350310802,0.010396788828074932,0.08625341951847076,,,,,
184,2025,0.0,0.3551311194896698,0.009320291690528393,0.005664756987243891,0.15143245458602905,,,,,
184,2026,0.25,0.18264351785182953,0.00733994971960783,0.011273777112364769,0.06733499467372894,,,,,
184,2027,1.75,0.620418906211853,0.00662762438878417,0.18978294730186462,0.1987489014863968,,,,,
184,2028,0.25,0.36155763268470764,0.011530393734574318,0.03369731456041336,0.13510417938232422,,,,,
184,2029,0.0,0.23769766092300415,0.009766096249222755,0.017783373594284058,0.08554190397262573,,,,,
184,2030,0.0,0.3523263931274414,0.012506731785833836,0.02235833741724491,0.13371719419956207,,,,,
184,2031,0.25,0.33728325366973877,0.009055317379534245,0.014814285561442375,0.13859619200229645,,,,,
184,2032,0.25,0.25985658168792725,0.007244624197483063,0.026238391175866127,0.09869752824306488,,,,,
184,2033,0.0,0.3583880662918091,0.00992814265191555,0.008830104023218155,0.14995862543582916,,,,,
184,2034,0.5,1.2552968263626099,0.013871962204575539,0.12066704779863358,0.532634973526001,,,,,
184,2034,,,,,,0.9204545617103577,2.3435781002044678,0.08570646494626999,0.6190566420555115,0.6479945182800293
185,2035,0.25,0.3703635632991791,0.007192579098045826,0.0521373376250267,0.1411316692829132,,,,,
185,2036,0.25,0.44779759645462036,0.010383864864706993,0.017069727182388306,0.18940427899360657,,,,,
185,2037,0.0,0.46191883087158203,0.00835969764739275,0.007998376153409481,0.2060609757900238,,,,,
185,2038,0.0,0.1462927609682083,0.007029609754681587,0.009646285325288773,0.05074921250343323,,,,,
185,2039,0.0,0.3384752571582794,0.006955662276595831,0.012839175760746002,0.1454288810491562,,,,,
185,2040,0.25,0.4086553454399109,0.011349748820066452,0.04182003438472748,0.15504327416419983,,,,,
185,2041,0.0,0.19265010952949524,0.0060746753588318825,0.022724583745002747,0.06977607309818268,,,,,
185,2042,0.0,0.3011744022369385,0.009771624580025673,0.006779829505831003,0.12276822328567505,,,,,
185,2043,0.0,0.2560116648674011,0.01172352209687233,0.01215276587754488,0.09262064099311829,,,,,
185,2044,0.0,0.2609141170978546,0.006807669065892696,0.010138883255422115,0.10836844146251678,,,,,
185,2045,0.0,0.5667402148246765,0.011126009747385979,0.0036582592874765396,0.25372594594955444,,,,,
185,2045,,,,,,0.8181818127632141,2.31669545173645,0.08720164746046066,0.5869041681289673,0.6468914151191711
186,2046,0.25,0.3760857582092285,0.008588127791881561,0.02606535516679287,0.15353988111019135,,,,,
186,2047,0.0,0.2924843430519104,0.012155390344560146,0.007732548285275698,0.1119874119758606,,,,,
186,2048,0.0,0.3424322009086609,0.010920857079327106,0.009870368987321854,0.1389787644147873,,,,,
186,2049,0.25,0.37440305948257446,0.011349691078066826,0.034523703157901764,0.1415654420852661,,,,,
186,2050,0.75,0.41981223225593567,0.009234832599759102,0.04472604766488075,0.16445600986480713,,,,,
186,2051,0.0,0.15967781841754913,0.006172690540552139,0.006332688499242067,0.06124083697795868,,,,,
186,2052,0.75,0.46203380823135376,0.0067230756394565105,0.04734356328845024,0.1905374377965927,,,,,
186,2053,0.75,0.3611419200897217,0.01072490494698286,0.0621243417263031,0.12269651889801025,,,,,
186,2054,0.0,0.28761643171310425,0.00916382111608982,0.023812295868992805,0.10899250954389572,,,,,
186,2055,0.75,0.5304257869720459,0.009031493216753006,0.03833123296499252,0.22346854209899902,,,,,
186,2056,0.0,0.2645076513290405,0.008911583572626114,0.04333987459540367,0.08830493688583374,,,,,
186,2056,,,,,,1.0113636255264282,2.255434274673462,0.08702860027551651,0.5268129110336304,0.64673912525177
187,2057,0.0,0.2062065303325653,0.005726611241698265,0.07012859731912613,0.05372244119644165,,,,,
187,2058,1.0,0.3830920159816742,0.010271762497723103,0.0455409400165081,0.14309613406658173,,,,,
187,2059,0.25,0.3130165934562683,0.0067008985206484795,0.01549588143825531,0.13200810551643372,,,,,
187,2060,0.0,0.47711294889450073,0.009774032980203629,0.01446984987705946,0.20688647031784058,,,,,
187,2061,0.5,0.3548576831817627,0.010260052978992462,0.014231642708182335,0.14466288685798645,,,,,
187,2062,0.25,0.4951711893081665,0.012631632387638092,0.024130413308739662,0.20394131541252136,,,,,
187,2063,1.0,0.6316355466842651,0.011976651847362518,0.16116124391555786,0.20529551804065704,,,,,
187,2064,0.0,0.44004592299461365,0.011903613805770874,0.0024839064572006464,0.1890219748020172,,,,,
187,2065,0.25,0.2975063920021057,0.009638267569243908,0.039668478071689606,0.1048232913017273,,,,,
187,2066,0.75,0.311731219291687,0.00786525197327137,0.05914665013551712,0.1066291555762291,,,,,
187,2067,0.0,0.2969284653663635,0.013800667598843575,0.02522915229201317,0.10134798288345337,,,,,
187,2067,,,,,,0.8295454382896423,2.3068180084228516,0.09193065762519836,0.5813067555427551,0.6329290866851807
188,2068,0.25,0.8151215314865112,0.012756145559251308,0.034567512571811676,0.3583866357803345,,,,,
188,2069,0.5,0.4483029842376709,0.011838618665933609,0.03559599071741104,0.17675694823265076,,,,,
188,2070,0.25,0.510342001914978,0.012035127729177475,0.01604836992919445,0.21705900132656097,,,,,
188,2071,0.0,0.25420841574668884,0.00902825128287077,0.009044762700796127,0.1000111997127533,,,,,
188,2072,0.25,0.4183822274208069,0.006207681726664305,0.05494792014360428,0.16619795560836792,,,,,
188,2073,0.25,0.3137659430503845,0.008770223706960678,0.021210597828030586,0.1243521124124527,,,,,
188,2074,0.0,0.35292917490005493,0.017251161858439445,0.007252764422446489,0.12971030175685883,,,,,
188,2075,0.0,0.32854199409484863,0.007905101403594017,0.013028914108872414,0.13799378275871277,,,,,
188,2076,0.0,0.2748105525970459,0.006080929655581713,0.013587533496320248,0.11540918797254562,,,,,
188,2077,0.25,0.3419073820114136,0.008135796524584293,0.09920399636030197,0.1010122075676918,,,,,
188,2078,0.0,0.7524858117103577,0.022692030295729637,0.004955420270562172,0.31703510880470276,,,,,
188,2078,,,,,,0.8636363744735718,2.3267769813537598,0.08835729211568832,0.595654308795929,0.6446680426597595
189,2079,0.0,0.46367955207824707,0.00938370544463396,0.019208816811442375,0.19877611100673676,,,,,
189,2080,1.0,0.33834487199783325,0.013383320532739162,0.035477206110954285,0.11797552555799484,,,,,
189,2081,0.5,0.4244329035282135,0.0066828858107328415,0.09401407092809677,0.1485022008419037,,,,,
189,2082,0.0,0.3155471086502075,0.011421247385442257,0.014160788618028164,0.12214004993438721,,,,,
189,2083,1.0,0.5815033912658691,0.008131307549774647,0.07388929277658463,0.23347878456115723,,,,,
189,2084,0.0,0.2599849998950958,0.00734676793217659,0.012682139873504639,0.10528451204299927,,,,,
189,2085,0.25,0.501421332359314,0.012211659923195839,0.10680282115936279,0.16678011417388916,,,,,
189,2086,0.0,0.26465755701065063,0.009911064989864826,0.019539736211299896,0.09778125584125519,,,,,
189,2087,0.25,0.2646011710166931,0.007747824769467115,0.012420659884810448,0.1067206859588623,,,,,
189,2088,0.5,0.28592902421951294,0.008767369203269482,0.022651849314570427,0.1097201555967331,,,,,
189,2089,0.0,0.44157761335372925,0.008313762955367565,0.07265651971101761,0.16367614269256592,,,,,
189,2089,,,,,,0.9090909361839294,2.28220272064209,0.08778095245361328,0.5775353312492371,0.632881224155426
190,2090,0.75,0.22937729954719543,0.00645469268783927,0.018348487094044685,0.08937767148017883,,,,,
190,2091,0.75,0.3373938202857971,0.009456115774810314,0.0330049991607666,0.12855412065982819,,,,,
190,2092,0.0,0.23441064357757568,0.008641030639410019,0.00287643913179636,0.09416452795267105,,,,,
190,2093,1.25,0.3797490894794464,0.008967491798102856,0.08055000007152557,0.127180814743042,,,,,
190,2094,0.75,0.31885403394699097,0.01115117222070694,0.030234219506382942,0.11643198132514954,,,,,
190,2095,0.5,0.21096248924732208,0.007502678781747818,0.01980230025947094,0.0768233984708786,,,,,
190,2096,0.25,0.3106018602848053,0.007839837111532688,0.016152726486325264,0.127624973654747,,,,,
190,2097,0.0,0.3162771165370941,0.009025814943015575,0.04649345949292183,0.11232729256153107,,,,,
190,2098,0.5,0.38473957777023315,0.01087324507534504,0.04024076834321022,0.1450662910938263,,,,,
190,2099,0.0,0.2754164934158325,0.013429886661469936,0.004399946890771389,0.1019335612654686,,,,,
190,2100,0.5,0.3148306608200073,0.006491505540907383,0.051029693335294724,0.11567171663045883,,,,,
190,2100,,,,,,0.8863636255264282,2.3209664821624756,0.08735033869743347,0.6035926938056946,0.6403110027313232
191,2101,0.5,0.39867210388183594,0.008305124007165432,0.13975393772125244,0.10869627445936203,,,,,
191,2102,0.0,0.4695001542568207,0.008428158238530159,0.0766112208366394,0.1753740757703781,,,,,
191,2103,1.75,0.6471025347709656,0.015223878435790539,0.09457634389400482,0.23820339143276215,,,,,
